"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Singe","pls","Near Mint","English","","","2025-08-06 14:22:43.397000","71","False","False","0.35"
"2","2","Singing Bell Strike","ktk","Near Mint","English","","","2025-08-06 14:22:43.397000","55","False","False","0.35"
"1","1","Single Combat","war","Near Mint","English","","","2025-08-06 14:22:43.397000","30","False","False","0.59"
"1","1","Sinister Concierge","ncc","Near Mint","English","","","2025-08-06 14:22:43.397000","30","False","False","1.29"
"1","1","Sinister Cryologist","eoe","Near Mint","English","","","2025-08-25 14:25:56.900000","75","False","False","0.35"
"1","1","Sinister Possession","dgm","Near Mint","English","","","2025-08-06 14:22:43.397000","29","False","False","0.35"
"1","1","Sinkhole Surveyor","tdm","Near Mint","English","","","2025-08-25 14:25:56.900000","342","False","False","0.49"
"1","1","Sip of Hemlock","ths","Near Mint","English","","","2025-08-06 14:22:43.397000","106","False","False","0.35"
"1","1","Siphon Insight","otc","Near Mint","English","","","2025-08-06 14:22:43.397000","242","False","False","0.49"
"1","1","Siren Lookout","xln","Near Mint","English","","","2025-08-06 14:22:43.397000","78","False","False","0.35"
"1","1","Siren of the Fanged Coast","bng","Near Mint","English","","","2025-08-06 14:22:43.397000","50","False","False","0.35"
"2","2","Siren of the Silent Song","bng","Near Mint","English","","","2025-08-06 14:22:43.397000","155","False","False","0.35"
"1","1","Siren Song Lyre","bng","Near Mint","English","","","2025-08-06 14:22:43.397000","161","False","False","0.35"
"1","1","Siren's Ruse","xln","Near Mint","English","","","2025-08-06 14:22:43.397000","80","False","False","0.49"
"1","1","Sisters of Stone Death","gk1","Near Mint","English","","","2025-08-06 14:22:43.397000","71","False","False","0.99"
"2","2","Sivvi's Ruse","nem","Near Mint","English","","","2025-08-06 14:22:43.397000","21","False","False","0.35"
"1","1","Sizzle","mmq","Near Mint","English","","","2025-08-06 14:22:43.397000","213","False","False","0.35"
"3","3","Sizzling Soloist","snc","Near Mint","English","","","2025-08-06 14:22:43.397000","123","False","False","0.35"
"1","1","Skaab Wrangler","mid","Near Mint","English","","","2025-08-06 14:22:43.397000","75","False","False","0.35"
"1","1","Skarrg Guildmage","gtc","Near Mint","English","","","2025-08-06 14:22:43.397000","196","False","False","0.35"
"1","1","Skarrgan Firebird","gk2","Near Mint","English","","","2025-08-06 14:22:43.397000","81","False","False","0.49"
"1","1","Skarrgan Pit-Skulk","gk2","Near Mint","English","","","2025-08-06 14:22:43.397000","84","False","False","0.35"
"1","1","Skeletal Changeling","lrw","Near Mint","English","","","2025-08-06 14:22:43.397000","140","False","False","0.59"
"2","2","Skeletal Vampire","gk2","Near Mint","English","","","2025-08-06 14:22:43.397000","34","False","False","0.49"
"2","2","Skeleton Archer","fdn","Near Mint","English","","","2025-08-06 14:22:43.397000","526","False","False","0.39"
"1","1","Skeleton Key","soi","Near Mint","English","","","2025-08-06 14:22:43.397000","263","False","False","0.35"
"1","1","Skemfar Avenger","khm","Near Mint","English","","","2025-08-06 14:22:43.397000","109","False","False","0.49"
"1","1","Skemfar Shadowsage","khm","Near Mint","English","","","2025-08-06 14:22:43.397000","110","False","False","0.35"
"2","2","Skewer the Critics","rvr","Near Mint","English","","","2025-08-06 14:22:43.397000","124","False","False","0.35"
"1","1","Skilled Animator","cmr","Near Mint","English","","","2025-08-06 14:22:43.397000","98","False","False","0.35"
"1","1","Skin Invasion // Skin Shedder","soi","Near Mint","English","","","2025-08-06 14:22:43.397000","182","False","False","0.35"
"1","1","Skinbrand Goblin","2xm","Near Mint","English","","","2025-08-06 14:22:43.397000","144","False","False","0.35"
"1","1","Skinthinner","lgn","Near Mint","English","","","2025-08-06 14:22:43.397000","80","False","False","0.35"
"1","1","Skirk Commando","a25","Near Mint","English","","","2025-08-06 14:22:43.397000","150","False","False","0.35"
"1","1","Skirk Marauder","lgn","Near Mint","English","","","2025-08-06 14:22:43.397000","113","False","False","0.35"
"1","1","Skirsdag Supplicant","emn","Near Mint","English","","","2025-08-06 14:22:43.397000","104","False","False","0.35"
"2","2","Skitter Eel","clu","Near Mint","English","","","2025-08-06 14:22:43.397000","98","False","False","0.35"
"1","1","Skittering Heartstopper","xln","Near Mint","English","","","2025-08-06 14:22:43.397000","122","False","False","0.35"
"1","1","Skittering Surveyor","dom","Near Mint","English","","","2025-08-06 14:22:43.397000","230","False","False","0.35"
"1","1","Skitterskin","bfz","Near Mint","English","","","2025-08-06 14:22:43.397000","97","False","False","0.35"
"1","1","Skizzik","dom","Near Mint","English","","","2025-08-06 14:22:43.397000","145","False","False","0.35"
"1","1","Skulduggery","xln","Near Mint","English","","","2025-08-06 14:22:43.397000","123","False","False","0.35"
"1","1","Skulking Fugitive","mmq","Near Mint","English","","","2025-08-06 14:22:43.397000","161","False","False","0.35"
"2","2","Skull Catapult","6ed","Near Mint","English","","","2025-08-06 14:22:43.397000","310","False","False","0.35"
"1","1","Skull Raid","khm","Near Mint","English","","","2025-08-06 14:22:43.397000","111","False","False","0.35"
"2","2","Skull Rend","rtr","Near Mint","English","","","2025-08-06 14:22:43.397000","195","False","False","0.35"
"1","1","Skull Storm","c18","Near Mint","English","","","2025-08-06 14:22:43.397000","18","False","False","0.99"
"2","2","Skullmane Baku","bok","Near Mint","English","","","2025-08-06 14:22:43.397000","83","False","False","0.35"
"1","1","Skullmulcher","2xm","Near Mint","English","","","2025-08-06 14:22:43.397000","180","False","False","0.35"
"2","2","Skullsnatcher","pca","Near Mint","English","","","2025-08-06 14:22:43.397000","36","False","False","2.79"
"1","1","Skullsnatcher","bok","Near Mint","English","","","2025-08-06 14:22:43.397000","84","False","False","0.59"
"1","1","Skullwinder","otc","Near Mint","English","","","2025-08-06 14:22:43.397000","207","False","False","0.35"
"1","1","Sky Hussar","rvr","Near Mint","English","","","2025-08-06 14:22:43.397000","224","False","False","0.35"
"1","1","Sky Skiff","kld","Near Mint","English","","","2025-08-06 14:22:43.397000","233","False","False","0.35"
"2","2","Sky Swallower","gpt","Near Mint","English","","","2025-08-06 14:22:43.397000","34","False","False","0.49"
"1","1","Sky Tether","rna","Near Mint","English","","","2025-08-06 14:22:43.397000","21","False","False","0.35"
"1","1","Sky Theater Strix","war","Near Mint","English","","","2025-08-06 14:22:43.397000","67","False","False","0.35"
"1","1","Skybind","jou","Near Mint","English","","","2025-08-06 14:22:43.397000","25","False","False","0.59"
"3","3","Skyblinder Staff","gtc","Near Mint","English","","","2025-08-06 14:22:43.397000","238","False","False","0.35"
"1","1","Skybox Ferry","dft","Near Mint","English","","","2025-08-25 14:25:56.900000","243","False","False","0.35"
"1","1","Skyclave Cleric // Skyclave Basilica","znr","Near Mint","English","","","2025-08-06 14:22:43.397000","40","False","False","0.35"
"1","1","Skyclave Pick-Axe","znr","Near Mint","English","","","2025-08-06 14:22:43.397000","309","False","False","0.35"
"1","1","Skyclave Pick-Axe","znr","Near Mint","English","","","2025-08-06 14:22:43.397000","204","False","False","0.35"
"1","1","Skyclave Plunder","znr","Near Mint","English","","","2025-08-06 14:22:43.397000","81","False","False","0.35"
"1","1","Skyclave Sentinel","znr","Near Mint","English","","","2025-08-06 14:22:43.397000","253","False","False","0.35"
"1","1","Skyclave Shadowcat","znr","Near Mint","English","","","2025-08-06 14:22:43.397000","126","False","False","0.35"
"1","1","Skycloud Expanse","ncc","Near Mint","English","","","2025-08-06 14:22:43.397000","427","False","False","0.49"
"1","1","Skycrash","dft","Near Mint","English","","","2025-08-25 14:25:56.900000","146","False","False","0.35"
"1","1","Skyfire Phoenix","c19","Near Mint","English","","","2025-08-06 14:22:43.397000","28","False","False","0.49"
"2","2","Skygames","gtc","Near Mint","English","","","2025-08-06 14:22:43.397000","51","False","False","0.35"
"2","2","Skyhunter Cub","mrd","Near Mint","English","","","2025-08-06 14:22:43.397000","21","False","False","0.35"
"1","1","Skyknight Legionnaire","gtc","Near Mint","English","","","2025-08-06 14:22:43.397000","197","False","False","0.35"
"1","1","Skyknight Legionnaire","grn","Near Mint","English","","","2025-08-06 14:22:43.397000","198","False","False","0.35"
"1","1","Skyline Cascade","bfz","Near Mint","English","","","2025-08-06 14:22:43.397000","246","False","False","0.35"
"2","2","Skyline Predator","rtr","Near Mint","English","","","2025-08-06 14:22:43.397000","50","False","False","0.35"
"2","2","Skymarch Bloodletter","m19","Near Mint","English","","","2025-08-06 14:22:43.397000","119","False","False","0.35"
"2","2","Skymark Roc","gk2","Near Mint","English","","","2025-08-06 14:22:43.397000","20","False","False","0.35"
"1","1","Skyraker Giant","fdn","Near Mint","English","","","2025-08-06 14:22:43.397000","547","False","False","0.35"
"1","1","Skyreaping","bng","Near Mint","English","","","2025-08-06 14:22:43.397000","140","False","False","0.35"
"1","1","Skyrider Elf","bfz","Near Mint","English","","","2025-08-06 14:22:43.397000","220","False","False","0.35"
"1","1","Skyrider Patrol","m19","Near Mint","English","","","2025-08-06 14:22:43.397000","224","False","False","0.35"
"2","2","Skyscanner","m21","Near Mint","English","","","2025-08-06 14:22:43.397000","238","False","False","0.35"
"1","1","Skyscribing","cmd","Near Mint","English","","","2025-08-06 14:22:43.397000","61","False","False","0.59"
"1","1","Skyseer's Chariot","dft","Near Mint","English","","","2025-08-25 14:25:56.900000","28","False","False","0.49"
"1","1","Skyshaper","exo","Near Mint","English","","","2025-08-06 14:22:43.397000","137","False","False","0.35"
"1","1","Skyshroud Archer","sth","Near Mint","English","","","2025-08-06 14:22:43.397000","114","False","False","0.35"
"2","2","Skyshroud Claim","bbd","Near Mint","English","","","2025-08-06 14:22:43.397000","213","False","False","2.99"
"2","2","Skyshroud Cutter","nem","Near Mint","English","","","2025-08-06 14:22:43.397000","118","False","False","0.35"
"1","1","Skyshroud Elf","tmp","Near Mint","English","","","2025-08-06 14:22:43.397000","255","False","False","0.35"
"1","1","Skyshroud Ridgeback","nem","Near Mint","English","","","2025-08-06 14:22:43.397000","120","False","False","0.35"
"2","2","Skyshroud Sentinel","nem","Near Mint","English","","","2025-08-06 14:22:43.397000","121","False","False","0.35"
"3","3","Skyshroud Troll","tmp","Near Mint","English","","","2025-08-06 14:22:43.397000","257","False","False","0.35"
"1","1","Skysnare Spider","cmm","Near Mint","English","","","2025-08-06 14:22:43.397000","322","False","False","0.35"
"3","3","Skyspear Cavalry","uma","Near Mint","English","","","2025-08-06 14:22:43.397000","36","False","False","0.35"
"1","1","Skystreak Engineer","dft","Near Mint","English","","","2025-08-25 14:25:56.900000","61","False","False","0.35"
"1","1","Skystreamer","bbd","Near Mint","English","","","2025-08-06 14:22:43.397000","31","False","False","0.35"
"1","1","Skyway Sniper","m21","Near Mint","English","","","2025-08-06 14:22:43.397000","206","False","False","0.35"
"3","3","Skywhaler's Shot","cmr","Near Mint","English","","","2025-08-06 14:22:43.397000","46","False","False","0.35"
"2","2","Skywise Teachings","ima","Near Mint","English","","","2025-08-06 14:22:43.397000","73","False","False","0.35"
"1","1","Slab Hammer","bfz","Near Mint","English","","","2025-08-06 14:22:43.397000","227","False","False","0.35"
"1","1","Slag Strider","mh2","Near Mint","English","","","2025-08-06 14:22:43.397000","141","False","False","0.35"
"2","2","Slagwoods Bridge","mh2","Near Mint","English","","","2025-08-06 14:22:43.397000","256","False","False","0.35"
"1","1","Slash of Light","fin","Near Mint","English","","","2025-08-25 14:25:56.900000","32","False","False","0.35"
"1","1","Slate Street Ruffian","ddm","Near Mint","English","","","2025-08-06 14:22:43.397000","53","False","False","0.35"
"1","1","Slaughter Drone","ogw","Near Mint","English","","","2025-08-06 14:22:43.397000","79","False","False","0.35"
"2","2","Slaughter Games","rtr","Near Mint","English","","","2025-08-06 14:22:43.397000","197","False","False","0.49"
"1","1","Slaughterhorn","mm3","Near Mint","English","","","2025-08-06 14:22:43.397000","136","False","False","0.35"
"1","1","Slavering Nulls","ddh","Near Mint","English","","","2025-08-06 14:22:43.397000","45","False","False","0.35"
"1","1","Slayer's Cleaver","emn","Near Mint","English","","","2025-08-06 14:22:43.397000","198","False","False","0.35"
"1","1","Slayer's Plate","soi","Near Mint","English","","","2025-08-06 14:22:43.397000","264","False","False","0.49"
"1","1","Sleek Schooner","xln","Near Mint","English","","","2025-08-06 14:22:43.397000","247","False","False","0.35"
"1","1","Sleep","m19","Near Mint","English","","","2025-08-06 14:22:43.397000","74","False","False","0.35"
"1","1","Sleep Magic","fin","Near Mint","English","","","2025-08-25 14:25:56.900000","74","False","False","0.35"
"1","1","Sleep Paralysis","m20","Near Mint","English","","","2025-08-06 14:22:43.397000","75","False","False","0.35"
"1","1","Sleep with the Fishes","snc","Near Mint","English","","","2025-08-06 14:22:43.397000","61","False","False","0.35"
"1","1","Sleeping Potion","pls","Near Mint","English","","","2025-08-06 14:22:43.397000","34","False","False","0.35"
"1","1","Slice and Dice","c20","Near Mint","English","","","2025-08-06 14:22:43.397000","159","False","False","0.35"
"1","1","Slice in Twain","c20","Near Mint","English","","","2025-08-06 14:22:43.397000","190","False","False","0.35"
"1","1","Slimebind","rna","Near Mint","English","","","2025-08-06 14:22:43.397000","54","False","False","0.35"
"1","1","Slimefoot, the Stowaway","cmm","Near Mint","English","","","2025-08-06 14:22:43.397000","356","False","False","0.35"
"1","1","Slimefoot's Survey","dmu","Near Mint","English","","","2025-08-06 14:22:43.397000","178","False","False","0.35"
"1","1","Slingbow Trap","wwk","Near Mint","English","","","2025-08-06 14:22:43.397000","111","False","False","0.35"
"1","1","Slingshot Goblin","pls","Near Mint","English","","","2025-08-06 14:22:43.397000","72","False","False","0.35"
"3","3","Slinking Skirge","uds","Near Mint","English","","","2025-08-06 14:22:43.397000","71","False","False","0.35"
"1","1","Slip On the Ring","ltr","Near Mint","English","","","2025-08-25 14:25:56.900000","31","False","False","0.35"
"1","1","Slip Through Space","ogw","Near Mint","English","","","2025-08-06 14:22:43.397000","47","False","False","0.59"
"1","1","Slippery Karst","dmr","Near Mint","English","","","2025-08-06 14:22:43.397000","256","False","False","0.35"
"1","1","Slipstream Eel","cm2","Near Mint","English","","","2025-08-06 14:22:43.397000","49","False","False","0.35"
"3","3","Slith Ascendant","cmr","Near Mint","English","","","2025-08-06 14:22:43.397000","49","False","False","0.35"
"1","1","Slith Bloodletter","mrd","Near Mint","English","","","2025-08-06 14:22:43.397000","77","False","False","0.35"
"1","1","Slith Strider","ddi","Near Mint","English","","","2025-08-06 14:22:43.397000","9","False","False","0.35"
"2","2","Slither Blade","otc","Near Mint","English","","","2025-08-06 14:22:43.397000","114","False","False","0.59"
"1","1","Sliver Construct","m14","Near Mint","English","","","2025-08-06 14:22:43.397000","218","False","False","0.35"
"3","3","Sliver Hive","m15","Near Mint","English","","","2025-08-06 14:22:43.397000","247","False","False","23.99"
"1","1","Slum Reaper","uma","Near Mint","English","","","2025-08-06 14:22:43.397000","114","False","False","0.35"
"1","1","Slumbering Dragon","m13","Near Mint","English","","","2025-08-06 14:22:43.397000","148","False","False","3.49"
"1","1","Smash","10e","Near Mint","English","","","2025-08-06 14:22:43.397000","235","False","False","0.35"
"1","1","Smash to Dust","dmu","Near Mint","English","","","2025-08-06 14:22:43.397000","144","False","False","0.35"
"1","1","Smash to Smithereens","ori","Near Mint","English","","","2025-08-06 14:22:43.397000","163","False","False","0.35"
"1","1","Smashing Success","khm","Near Mint","English","","","2025-08-06 14:22:43.397000","151","False","False","0.35"
"1","1","Smelt","m19","Near Mint","English","","","2025-08-06 14:22:43.397000","158","False","False","0.35"
"1","1","Smelt-Ward Gatekeepers","dgm","Near Mint","English","","","2025-08-06 14:22:43.397000","39","False","False","0.35"
"1","1","Smite","gtc","Near Mint","English","","","2025-08-06 14:22:43.397000","25","False","False","0.35"
"1","1","Smitten Swordmaster // Curry Favor","moc","Near Mint","English","","","2025-08-06 14:22:43.397000","268","False","False","0.35"
"1","1","Smog Elemental","gtc","Near Mint","English","","","2025-08-06 14:22:43.397000","79","False","False","0.35"
"1","1","Smoke Shroud","mh1","Near Mint","English","","","2025-08-06 14:22:43.397000","69","False","False","0.35"
"2","2","Smoke Teller","ktk","Near Mint","English","","","2025-08-06 14:22:43.397000","151","False","False","0.35"
"1","1","Smokebraider","mm2","Near Mint","English","","","2025-08-06 14:22:43.397000","125","False","False","0.35"
"1","1","Smolder Initiate","shm","Near Mint","English","","","2025-08-06 14:22:43.397000","78","False","False","0.35"
"1","1","Smoldering Crater","dmr","Near Mint","English","","","2025-08-06 14:22:43.397000","257","False","False","0.35"
"1","1","Smoldering Efreet","frf","Near Mint","English","","","2025-08-06 14:22:43.397000","115","False","False","0.35"
"1","1","Smoldering Marsh","dsc","Near Mint","English","","","2025-08-06 14:22:43.397000","299","False","False","0.69"
"2","2","Smoldering Tar","inv","Near Mint","English","","","2025-08-06 14:22:43.397000","275","False","False","0.35"
"3","3","Smoldering Werewolf // Erupting Dreadwolf","emn","Near Mint","English","","","2025-08-06 14:22:43.397000","142","False","False","0.35"
"1","1","Smuggler's Buggy","ncc","Near Mint","English","","","2025-08-06 14:22:43.397000","84","False","False","0.59"
"2","2","Snag","pcy","Near Mint","English","","","2025-08-06 14:22:43.397000","124","False","False","0.35"
"1","1","Snake of the Golden Grove","bng","Near Mint","English","","","2025-08-06 14:22:43.397000","141","False","False","0.35"
"1","1","Snake Pit","mmq","Near Mint","English","","","2025-08-06 14:22:43.397000","271","False","False","0.59"
"1","1","Snakeform","clu","Near Mint","English","","","2025-08-06 14:22:43.397000","209","False","False","0.35"
"1","1","Snakeskin Veil","cmm","Near Mint","English","","","2025-08-06 14:22:43.397000","323","False","False","0.35"
"2","2","Snakeskin Veil","tdm","Near Mint","English","","","2025-08-25 14:25:56.900000","159","False","False","0.39"
"3","3","Snapping Drake","m20","Near Mint","English","","","2025-08-06 14:22:43.397000","318","False","False","0.35"
"2","2","Snapping Gnarlid","bfz","Near Mint","English","","","2025-08-06 14:22:43.397000","190","False","False","0.35"
"1","1","Snare Thopter","kld","Near Mint","English","","","2025-08-06 14:22:43.397000","236","False","False","0.35"
"2","2","Snarespinner","m21","Near Mint","English","","","2025-08-06 14:22:43.397000","207","False","False","0.35"
"1","1","Snarling Undorak","ons","Near Mint","English","","","2025-08-06 14:22:43.397000","283","False","False","0.35"
"2","2","Snarling Warg","ltr","Near Mint","English","","","2025-08-25 14:25:56.900000","109","False","False","0.35"
"3","3","Sneaky Homunculus","8ed","Near Mint","English","","","2025-08-06 14:22:43.397000","101","False","False","0.35"
"1","1","Snooping Newsie","snc","Near Mint","English","","","2025-08-06 14:22:43.397000","222","False","False","0.35"
"1","1","Snow Villiers","fin","Near Mint","English","","","2025-08-25 14:25:56.900000","33","False","False","0.35"
"4","4","Snowhorn Rider","ktk","Near Mint","English","","","2025-08-06 14:22:43.397000","201","False","False","0.35"
"2","2","Snubhorn Sentry","rix","Near Mint","English","","","2025-08-06 14:22:43.397000","23","False","False","0.35"
"2","2","Snuff Out","mmq","Near Mint","English","","","2025-08-06 14:22:43.397000","162","False","False","12.99"
"1","1","So Tiny","eld","Near Mint","English","","","2025-08-06 14:22:43.397000","64","False","False","0.35"
"1","1","Soaring Drake","dmu","Near Mint","English","","","2025-08-06 14:22:43.397000","66","False","False","0.35"
"1","1","Social Climber","snc","Near Mint","English","","","2025-08-06 14:22:43.397000","157","False","False","0.35"
"1","1","Soldevi Adnate","all","Near Mint","English","","","2025-08-06 14:22:43.397000","60b","False","False","0.79"
"1","1","Soldevi Machinist","ice","Near Mint","English","","","2025-08-06 14:22:43.397000","102","False","False","0.35"
"4","4","Soldier of the Pantheon","ths","Near Mint","English","","","2025-08-06 14:22:43.397000","32","False","False","0.49"
"1","1","Soldier Replica","mrd","Near Mint","English","","","2025-08-06 14:22:43.397000","244","False","False","0.35"
"2","2","Solemn Offering","bbd","Near Mint","English","","","2025-08-06 14:22:43.397000","107","False","False","0.35"
"1","1","Solemn Simulacrum","dsc","Near Mint","English","","","2025-08-06 14:22:43.397000","253","False","False","0.79"
"2","2","Solidarity of Heroes","cm2","Near Mint","English","","","2025-08-06 14:22:43.397000","144","False","False","1.99"
"1","1","Solitary Confinement","mh2","Near Mint","English","","","2025-08-06 14:22:43.397000","265","False","False","0.49"
"2","2","Solitary Hunter // One of the Pack","soi","Near Mint","English","","","2025-08-06 14:22:43.397000","229","False","False","0.35"
"1","1","Soliton","som","Near Mint","English","","","2025-08-06 14:22:43.397000","204","False","False","0.35"
"1","1","Somber Hoverguard","mm2","Near Mint","English","","","2025-08-06 14:22:43.397000","57","False","False","0.35"
"2","2","Somberwald Alpha","ori","Near Mint","English","","","2025-08-06 14:22:43.397000","198","False","False","0.35"
"1","1","Somberwald Stag","emn","Near Mint","English","","","2025-08-06 14:22:43.397000","169","False","False","0.35"
"1","1","Somnomancer","shm","Near Mint","English","","","2025-08-06 14:22:43.397000","149","False","False","0.35"
"1","1","Song of Inspiration","afc","Near Mint","English","","","2025-08-06 14:22:43.397000","42","False","False","0.49"
"1","1","Song-Mad Treachery // Song-Mad Ruins","znr","Near Mint","English","","","2025-08-06 14:22:43.397000","165","False","False","0.35"
"1","1","Sonic Seizure","tor","Near Mint","English","","","2025-08-06 14:22:43.397000","115","False","False","0.35"
"1","1","Sonic Shrieker","tdm","Near Mint","English","","","2025-08-25 14:25:56.900000","226","False","False","0.35"
"1","1","Soothing of Sméagol","ltr","Near Mint","English","","","2025-08-25 14:25:56.900000","70","False","False","0.35"
"1","1","Sootwalkers","shm","Near Mint","English","","","2025-08-06 14:22:43.397000","196","False","False","0.35"
"1","1","Sophina, Spearsage Deserter","slx","Near Mint","English","","","2025-08-06 14:22:43.397000","7","False","False","0.49"
"1","1","Soratami Rainshaper","chk","Near Mint","English","","","2025-08-06 14:22:43.397000","89","False","False","0.35"
"1","1","Soratami Savant","chk","Near Mint","English","","","2025-08-06 14:22:43.397000","90","False","False","0.35"
"1","1","Sorin's Thirst","war","Near Mint","English","","","2025-08-06 14:22:43.397000","104","False","False","0.35"
"1","1","Sosuke, Son of Seshiro","chk","Near Mint","English","","","2025-08-06 14:22:43.397000","244","False","False","0.49"
"1","1","Soul Burn","inv","Near Mint","English","","","2025-08-06 14:22:43.397000","124","False","False","0.35"
"1","1","Soul Channeling","mmq","Near Mint","English","","","2025-08-06 14:22:43.397000","163","False","False","0.35"
"1","1","Soul Link","apc","Near Mint","English","","","2025-08-06 14:22:43.397000","120","False","False","0.35"
"1","1","Soul of Emancipation","snc","Near Mint","English","","","2025-08-06 14:22:43.397000","223","False","False","0.49"
"1","1","Soul of Innistrad","c20","Near Mint","English","","","2025-08-06 14:22:43.397000","137","False","False","0.99"
"1","1","Soul of Magma","chk","Near Mint","English","","","2025-08-06 14:22:43.397000","189","False","False","0.35"
"3","3","Soul of Ravnica","m15","Near Mint","English","","","2025-08-06 14:22:43.397000","78","False","False","0.99"
"2","2","Soul of Zendikar","m15","Near Mint","English","","","2025-08-06 14:22:43.397000","201","False","False","0.99"
"1","1","Soul Partition","bro","Near Mint","English","","","2025-08-06 14:22:43.397000","26","False","False","1.99"
"1","1","Soul Ransom","e01","Near Mint","English","","","2025-08-06 14:22:43.397000","87","False","False","0.35"
"1","1","Soul Reap","eve","Near Mint","English","","","2025-08-06 14:22:43.397000","44","False","False","0.35"
"4","4","Soul Scourge","tor","Near Mint","English","","","2025-08-06 14:22:43.397000","85","False","False","0.35"
"1","1","Soul Separator","emn","Near Mint","English","","","2025-08-06 14:22:43.397000","199","False","False","0.49"
"1","1","Soul Snare","mkc","Near Mint","English","","","2025-08-06 14:22:43.397000","85","False","False","0.35"
"1","1","Soul Summons","frf","Near Mint","English","","","2025-08-06 14:22:43.397000","26","False","False","0.35"
"1","1","Soul Tithe","rtr","Near Mint","English","","","2025-08-06 14:22:43.397000","23","False","False","0.35"
"7","7","Soul Warden","mm3","Near Mint","English","","","2025-11-02 18:41:56.307000","24","False","False","3.99"
"1","1","Soulblade Corrupter","bbd","Near Mint","English","","","2025-08-06 14:22:43.397000","17","False","False","0.35"
"2","2","Soulblade Djinn","ori","Near Mint","English","","","2025-08-06 14:22:43.397000","75","False","False","0.49"
"1","1","Soulblade Renewer","bbd","Near Mint","English","","","2025-08-06 14:22:43.397000","18","False","False","0.35"
"1","1","Soulbright Flamekin","a25","Near Mint","English","","","2025-08-06 14:22:43.397000","151","False","False","0.35"
"1","1","Soulbright Seeker","ecl","Near Mint","English","","","2026-02-10 14:28:03.170000","157","False","False",""
"2","2","Soulknife Spy","afr","Near Mint","English","","","2025-08-06 14:22:43.397000","75","False","False","0.35"
"1","1","Soulmender","m20","Near Mint","English","","","2025-08-06 14:22:43.397000","37","False","False","0.35"
"4","4","Soul's Attendant","roe","Near Mint","English","","","2025-08-06 14:22:43.397000","44","False","False","6.49"
"1","1","Soul's Majesty","nec","Near Mint","English","","","2025-08-06 14:22:43.397000","131","False","False","2.29"
"1","1","Soul-Scar Mage","akh","Near Mint","English","","","2025-08-06 14:22:43.397000","148","False","False","1.99"
"1","1","Sovereign's Bite","m19","Near Mint","English","","","2025-08-06 14:22:43.397000","120","False","False","0.35"
"1","1","Sower of Discord","cmm","Near Mint","English","","","2025-08-06 14:22:43.397000","187","False","False","4.49"
"1","1","Spare Dagger","afr","Near Mint","English","","","2025-08-06 14:22:43.397000","250","False","False","0.35"
"1","1","Spare Supplies","znr","Near Mint","English","","","2025-08-06 14:22:43.397000","254","False","False","0.35"
"3","3","Spark Elemental","10e","Near Mint","English","","","2025-08-06 14:22:43.397000","237","False","False","0.35"
"1","1","Spark Harvest","war","Near Mint","English","","","2025-08-06 14:22:43.397000","105","False","False","0.35"
"1","1","Spark Jolt","ths","Near Mint","English","","","2025-08-06 14:22:43.397000","140","False","False","0.35"
"1","1","Spark of Creativity","kld","Near Mint","English","","","2025-08-06 14:22:43.397000","131","False","False","0.35"
"1","1","Spark Reaper","mic","Near Mint","English","","","2025-08-06 14:22:43.397000","128","False","False","0.35"
"4","4","Spark Trooper","gk1","Near Mint","English","","","2025-08-06 14:22:43.397000","94","False","False","0.49"
"1","1","Sparkcaster","pls","Near Mint","English","","","2025-08-06 14:22:43.397000","126","False","False","0.35"
"1","1","Sparkmage Apprentice","rav","Near Mint","English","","","2025-08-06 14:22:43.397000","144","False","False","0.35"
"2","2","Sparkmage's Gambit","2x2","Near Mint","English","","","2025-08-06 14:22:43.397000","124","False","False","0.35"
"1","1","Sparring Construct","dom","Near Mint","English","","","2025-08-06 14:22:43.397000","232","False","False","0.35"
"1","1","Sparring Golem","inv","Near Mint","English","","","2025-08-06 14:22:43.397000","312","False","False","0.35"
"1","1","Spatial Contortion","cmm","Near Mint","English","","","2025-08-06 14:22:43.397000","809","False","False","0.35"
"1","1","Spawn of Mayhem","clu","Near Mint","English","","","2025-08-06 14:22:43.397000","122","False","False","1.29"
"1","1","Spawn of Rix Maadi","rtr","Near Mint","English","","","2025-08-06 14:22:43.397000","199","False","False","0.35"
"2","2","Spawn of Thraxes","jou","Near Mint","English","","","2025-08-06 14:22:43.397000","112","False","False","0.49"
"1","1","Spawning Grounds","c18","Near Mint","English","","","2025-08-06 14:22:43.397000","163","False","False","0.49"
"1","1","Spawning Kraken","c21","Near Mint","English","","","2025-08-06 14:22:43.397000","33","False","False","20.99"
"1","1","Spawning Pool","10e","Near Mint","English","","","2025-08-06 14:22:43.397000","358","False","False","0.49"
"1","1","Spawnsire of Ulamog","roe","Near Mint","English","","","2025-08-06 14:22:43.397000","11","False","False","13.99"
"1","1","Speakeasy Server","snc","Near Mint","English","","","2025-08-06 14:22:43.397000","32","False","False","0.35"
"1","1","Spear of Heliod","ths","Near Mint","English","","","2025-08-06 14:22:43.397000","33","False","False","1.29"
"1","1","Spear Spewer","rna","Near Mint","English","","","2025-08-06 14:22:43.397000","117","False","False","0.35"
"2","2","Species Gorger","dgm","Near Mint","English","","","2025-08-06 14:22:43.397000","105","False","False","0.35"
